date,spy,vix,sp20vol
2020-03-25,246.79,63.95,0.941656531
2020-03-26,261.2,61,0.965701425
2020-03-27,253.42,65.54,0.971240897
2020-03-30,261.65,57.08,0.963377316
2020-03-31,257.75,53.54,0.960704037
2020-04-01,246.15,57.06,0.952425327
2020-04-02,251.83,50.91,0.95485512
2020-04-03,248.19,46.8,0.954617134
2020-04-06,264.86,45.24,0.955903789
2020-04-07,265.13,46.7,0.938070598
2020-04-08,274.03,43.35,0.929668605
2020-04-09,278.2,41.67,0.856668414
2020-04-13,275.66,41.17,0.796050506
2020-04-14,283.79,37.76,0.657342887
2020-04-15,277.76,40.84,0.638276597
2020-04-16,279.1,40.11,0.601264167
2020-04-17,286.64,38.15,0.604549736
2020-04-20,281.59,43.83,0.581297872
2020-04-21,273.04,45.41,0.582580906
2020-04-22,279.1,41.98,0.496472715
2020-04-23,279.08,41.38,0.49692436
2020-04-24,282.97,35.93,0.452507016
2020-04-27,287.05,33.29,0.430897504
2020-04-28,285.73,33.57,0.420617969
2020-04-29,293.21,31.23,0.42003535
2020-04-30,290.48,34.15,0.380284795
2020-05-01,282.79,37.19,0.397421644
2020-05-04,283.57,35.97,0.389636823
2020-05-05,286.19,33.61,0.310018866
2020-05-06,284.25,34.12,0.311864407
2020-05-07,287.68,31.44,0.292337458
2020-05-08,292.44,27.98,0.293753755
2020-05-11,292.5,27.57,0.290093987
2020-05-12,286.67,33.04,0.282601524
2020-05-13,281.6,35.28,0.278186763
2020-05-14,284.97,32.61,0.280281964
2020-05-15,286.28,31.89,0.263728385
2020-05-18,295,29.3,0.277365785
2020-05-19,291.97,30.53,0.253668947
2020-05-20,296.93,27.99,0.248183769
2020-05-21,294.88,29.53,0.250906969
2020-05-22,295.44,28.16,0.247410584
2020-05-26,299.08,28.01,0.245924815
2020-05-27,303.53,27.62,0.248342824
2020-05-28,302.97,28.59,0.232668984
2020-05-29,304.32,27.51,0.229314694
2020-06-01,305.55,28.23,0.199259574
2020-06-02,308.08,26.84,0.19984529
2020-06-03,312.18,25.66,0.202012699
2020-06-04,311.36,25.81,0.199724124
2020-06-05,319.34,24.52,0.212935959
2020-06-08,323.2,25.81,0.210111444
2020-06-09,320.79,27.57,0.214408257
2020-06-10,319,27.57,0.196802057
2020-06-11,300.61,40.79,0.292469094
2020-06-12,304.21,36.09,0.293092316
2020-06-15,307.05,34.4,0.293614794
2020-06-16,312.96,33.67,0.280906576
2020-06-17,311.66,33.47,0.27757746
2020-06-18,311.78,32.94,0.273159359
2020-06-19,308.64,35.12,0.272201299
2020-06-22,310.62,31.77,0.272545367
2020-06-23,312.05,31.37,0.270331655
2020-06-24,304.09,33.84,0.283807055
2020-06-25,307.35,32.22,0.286064028
2020-06-26,300.05,34.73,0.299255017
2020-06-29,304.46,31.78,0.303754892
2020-06-30,308.36,30.43,0.307346577
2020-07-01,310.52,28.62,0.303959832
2020-07-02,312.23,27.68,0.304068869
2020-07-06,317.05,27.94,0.294527143
2020-07-07,313.78,29.43,0.29324917
2020-07-08,316.18,28.08,0.293829711
2020-07-09,314.38,29.26,0.293905093
2020-07-10,317.59,27.29,0.198381944
2020-07-13,314.84,32.19,0.199319469
2020-07-14,318.92,29.52,0.202285972
2020-07-15,321.85,27.76,0.194289874
2020-07-16,320.79,28,0.194221137
2020-07-17,321.72,25.68,0.194217938
2020-07-20,324.32,24.46,0.1934762
2020-07-21,325.01,24.84,0.192912121
2020-07-22,326.86,24.32,0.193182215
2020-07-23,322.96,26.08,0.171776506
2020-07-24,320.88,25.84,0.172035891
2020-07-27,323.22,24.74,0.141664545
2020-07-28,321.17,25.44,0.139865879
2020-07-29,325.12,24.1,0.136628314
2020-07-30,323.96,24.76,0.138040034
2020-07-31,326.52,24.46,0.1392227
2020-08-03,328.79,24.28,0.131107551
2020-08-04,330.06,23.76,0.122390522
2020-08-05,332.11,22.99,0.121686678
2020-08-06,334.33,22.65,0.118527322
2020-08-07,334.57,22.21,0.115482638
2020-08-10,335.57,22.13,0.106537629
2020-08-11,332.8,24.03,0.106336486
2020-08-12,337.44,22.28,0.111896487
2020-08-13,336.83,22.13,0.111069499
2020-08-14,336.84,22.05,0.111432674
2020-08-17,337.91,21.35,0.109082431
2020-08-18,338.64,21.51,0.109081604
2020-08-19,337.23,22.54,0.110421977
2020-08-20,338.28,22.72,0.097638901
2020-08-21,339.48,22.54,0.092396317
2020-08-24,342.92,22.37,0.094608229
2020-08-25,344.12,22.03,0.087892598
2020-08-26,347.57,23.27,0.085166309
2020-08-27,348.33,24.47,0.081308622
2020-08-28,350.58,22.96,0.080746145
2020-08-31,349.31,26.41,0.081948876
2020-09-01,352.6,26.12,0.083470725
2020-09-02,357.7,26.57,0.093431146
2020-09-03,345.39,33.6,0.165727859
2020-09-04,342.57,30.75,0.169296085
2020-09-08,333.21,31.46,0.19776452
2020-09-09,339.79,28.81,0.208302941
2020-09-10,333.89,29.71,0.212399529
2020-09-11,334.06,26.87,0.212351974
2020-09-14,338.46,25.85,0.217420862
2020-09-15,340.17,25.59,0.217979459
2020-09-16,338.82,26.04,0.218550902
2020-09-17,335.84,26.46,0.220086574
2020-09-18,330.65,25.83,0.223074466
2020-09-21,326.97,27.78,0.22555971
2020-09-22,330.3,26.86,0.225891582
2020-09-23,322.64,28.58,0.238017427
2020-09-24,323.5,28.51,0.234066618
2020-09-25,328.73,26.38,0.243450849
2020-09-28,334.19,26.19,0.25040959
2020-09-29,332.37,26.27,0.250586915
2020-09-30,334.89,26.37,0.250978486
2020-10-01,337.04,26.7,0.244050854
2020-10-02,333.84,27.63,0.214119981
2020-10-05,339.76,27.96,0.223218939
2020-10-06,334.93,29.48,0.205281294
2020-10-07,340.76,28.06,0.202011302
2020-10-08,343.78,26.36,0.192007766
2020-10-09,346.85,25,0.193597338
2020-10-12,352.43,25.07,0.196700648
2020-10-13,350.13,26.07,0.198641437
2020-10-14,347.93,26.4,0.19960906
2020-10-15,347.5,26.97,0.19651116
2020-10-16,347.29,27.41,0.190516397
2020-10-19,342.01,29.18,0.195848036
2020-10-20,343.38,29.35,0.193672103
2020-10-21,342.73,28.65,0.169360987
2020-10-22,344.61,28.11,0.169537595
2020-10-23,345.78,27.55,0.162656629
2020-10-26,339.39,32.46,0.170646893
2020-10-27,338.22,33.35,0.169985861
2020-10-28,326.66,40.28,0.21038427
2020-10-29,329.98,37.59,0.214437624
2020-10-30,326.54,38.02,0.215985265
2020-11-02,330.2,37.13,0.210219677
2020-11-03,336.03,35.55,0.215112746
2020-11-04,343.54,29.57,0.220650429
2020-11-05,350.24,27.58,0.229429151
2020-11-06,350.16,24.86,0.227604024
2020-11-09,354.56,25.75,0.223828418
2020-11-10,354.04,24.8,0.222574339
2020-11-11,356.67,23.45,0.222223063
2020-11-12,353.21,25.35,0.225639556
2020-11-13,358.1,23.1,0.230090314
2020-11-16,362.57,22.45,0.222589053
2020-11-17,360.62,22.71,0.22413127
2020-11-18,356.28,23.84,0.229122441
2020-11-19,357.78,23.11,0.228929006
2020-11-20,355.33,23.7,0.230903692
2020-11-23,357.46,22.66,0.218761367
2020-11-24,363.22,21.64,0.222753449
2020-11-25,362.66,21.25,0.170817079
2020-11-27,363.67,20.84,0.16922201
2020-11-30,362.06,20.57,0.161150387
2020-12-01,366.02,20.77,0.160576159
2020-12-02,366.79,21.17,0.153763446
2020-12-03,366.69,21.28,0.139414587
2020-12-04,369.85,20.79,0.127559221
2020-12-07,369.09,21.3,0.12819537
2020-12-08,370.17,20.68,0.123597159
2020-12-09,366.85,22.27,0.12817507
2020-12-10,366.73,22.52,0.126676733
2020-12-11,366.3,23.31,0.119939049
2020-12-14,364.66,24.72,0.113213007
2020-12-15,369.59,22.89,0.114895846
2020-12-16,370.17,22.5,0.11289002
2020-12-17,372.24,21.93,0.103072485
2020-12-18,369.18,21.57,0.104729179
2020-12-21,367.86,25.16,0.102066086
2020-12-22,367.24,24.23,0.102007659
2020-12-23,367.57,23.31,0.086120828
2020-12-24,369,21.53,0.086190584
2020-12-28,372.17,21.7,0.090359047
2020-12-29,371.46,23.08,0.088673973
2020-12-30,371.99,22.77,0.080737985
2020-12-31,373.88,22.75,0.083030267
2021-01-04,368.79,26.97,0.100441583
2021-01-05,371.33,25.34,0.098683955
2021-01-06,373.55,25.07,0.100014936
2021-01-07,379.1,22.37,0.111712084
2021-01-08,381.26,21.56,0.106914217
2021-01-11,378.69,24.08,0.110664596
2021-01-12,378.77,23.33,0.110209925
2021-01-13,379.79,22.21,0.107724534
2021-01-14,378.46,23.25,0.101815894
2021-01-15,375.7,24.34,0.106218618
2021-01-19,378.65,23.24,0.107976672
2021-01-20,383.89,21.58,0.115709136
2021-01-21,384.24,21.32,0.11384924
2021-01-22,382.88,21.91,0.11435493
2021-01-25,384.39,23.19,0.114366164
2021-01-26,383.79,23.02,0.114987667
2021-01-27,374.41,37.21,0.148218767
2021-01-28,377.63,30.21,0.151633031
2021-01-29,370.07,33.09,0.167618928
2021-02-01,376.23,30.24,0.175925196
2021-02-02,381.55,25.56,0.172787622
2021-02-03,381.85,22.91,0.171632219
2021-02-04,386.19,21.77,0.174286295
2021-02-05,387.71,20.87,0.167517646
2021-02-08,390.51,21.24,0.168310806
2021-02-09,390.25,21.63,0.166066557
2021-02-10,390.08,21.99,0.166154456
2021-02-11,390.71,21.25,0.166128934
2021-02-12,392.64,19.97,0.165339706
2021-02-16,392.3,21.46,0.162175584
2021-02-17,392.39,21.5,0.160833208
2021-02-18,390.72,22.49,0.155516754
2021-02-19,390.03,22.05,0.155805577
2021-02-22,387.03,23.45,0.158195646
2021-02-23,387.5,23.11,0.157800775
2021-02-24,391.77,21.34,0.162298575
2021-02-25,382.33,28.89,0.159717349
2021-02-26,380.36,27.95,0.157554694
2021-03-01,389.58,23.35,0.160438848
2021-03-02,386.54,24.1,0.156246961
2021-03-03,381.42,26.67,0.156745716
2021-03-04,376.7,28.57,0.163676875
2021-03-05,383.63,24.66,0.174338736
2021-03-08,381.72,25.47,0.174458742
2021-03-09,387.17,24.03,0.180218377
2021-03-10,389.58,22.56,0.181650018
2021-03-11,393.53,21.91,0.185417228
2021-03-12,394.06,20.69,0.185374875
2021-03-15,396.41,20.03,0.186029848
2021-03-16,395.91,19.79,0.18613975
2021-03-17,397.26,19.23,0.186311274
2021-03-18,391.48,21.58,0.193490276
2021-03-19,389.48,20.95,0.193374396
2021-03-22,392.59,18.88,0.19248668
2021-03-23,389.5,20.3,0.194833133
2021-03-24,387.52,21.2,0.191464284
2021-03-25,389.7,19.81,0.169709074
2021-03-26,395.98,18.86,0.176772879
2021-03-29,395.78,20.74,0.157356963
2021-03-30,394.73,19.61,0.154564801
2021-03-31,396.33,19.4,0.145244582
2021-04-01,400.61,17.33,0.13709949
2021-04-05,406.36,17.91,0.130159947
2021-04-06,406.12,18.12,0.127316665
2021-04-07,406.59,17.16,0.120676519
2021-04-08,408.52,16.95,0.120164537
2021-04-09,411.49,16.69,0.118195488
2021-04-12,411.64,16.91,0.118458655
2021-04-13,412.86,16.65,0.11750396
2021-04-14,411.45,16.99,0.118895011
2021-04-15,415.87,16.57,0.123171067
2021-04-16,417.26,16.25,0.105073429
2021-04-19,415.21,17.29,0.108690902
2021-04-20,412.17,18.68,0.113103648
2021-04-21,416.07,17.5,0.109018241
2021-04-22,412.27,18.71,0.11371109
2021-04-23,416.74,17.33,0.116883841
2021-04-26,417.61,17.64,0.105923547
2021-04-27,417.52,17.56,0.105662067
2021-04-28,417.4,17.28,0.104280795
2021-04-29,420.06,17.61,0.105207367
2021-04-30,417.3,18.61,0.105566921
2021-05-03,418.2,18.31,0.094900497
2021-05-04,415.62,19.48,0.099253631
2021-05-05,415.75,19.15,0.099243886
2021-05-06,419.07,18.39,0.101852189
2021-05-07,422.12,16.69,0.101568505
2021-05-10,417.94,19.66,0.109695996
2021-05-11,414.21,21.84,0.114149658
2021-05-12,405.41,27.59,0.137041442
2021-05-13,410.28,23.13,0.138322261
2021-05-14,416.58,18.81,0.148411592
2021-05-17,415.52,19.72,0.147443177
2021-05-18,411.94,21.34,0.148619913
2021-05-19,410.86,22.18,0.144707476
2021-05-20,415.28,20.67,0.146211804
2021-05-21,414.94,20.15,0.140762012
2021-05-24,419.17,18.4,0.145209125
2021-05-25,418.24,18.84,0.145431371
2021-05-26,419.07,17.36,0.145528351
2021-05-27,419.29,16.74,0.143519274
2021-05-28,420.04,16.76,0.141051058
2021-06-01,419.67,17.9,0.140777284
2021-06-02,420.33,17.48,0.138233804
2021-06-03,418.77,18.04,0.139014409
2021-06-04,422.6,16.42,0.139533043
2021-06-07,422.19,16.42,0.137088307
2021-06-08,422.28,17.07,0.131471613
2021-06-09,421.65,17.89,0.127318981
2021-06-10,423.61,16.1,0.096767848
2021-06-11,424.31,15.65,0.089221759
2021-06-14,425.26,16.39,0.074198637
2021-06-15,424.48,17.02,0.073896031
2021-06-16,422.11,18.15,0.069240631
2021-06-17,421.97,17.75,0.067828403
2021-06-18,414.92,20.7,0.076431893
2021-06-21,420.86,17.89,0.090831081
2021-06-22,423.11,16.66,0.085947369
2021-06-23,422.6,16.32,0.085588125
2021-06-24,425.1,15.97,0.087454452
2021-06-25,426.61,15.62,0.087895331
2021-06-28,427.47,15.76,0.088022904
2021-06-29,427.7,16.02,0.087888241
2021-06-30,428.06,15.83,0.087882529
2021-07-01,430.43,15.48,0.08722456
2021-07-02,433.72,15.07,0.08585642
2021-07-06,432.93,16.44,0.086388596
2021-07-07,434.46,16.2,0.086538494
2021-07-08,430.92,19,0.093069474
2021-07-09,435.52,16.18,0.099102576
2021-07-12,437.08,16.17,0.099329183
2021-07-13,435.59,17.12,0.100972217
2021-07-14,436.24,16.33,0.100199205
2021-07-15,434.75,17.01,0.098528765
2021-07-16,431.34,18.45,0.103579591
2021-07-19,424.97,22.5,0.108885177
2021-07-20,431.06,19.73,0.110712114
2021-07-21,434.55,17.91,0.11272237
2021-07-22,435.46,17.69,0.112378936
2021-07-23,439.94,17.2,0.1156015
2021-07-26,441.02,17.58,0.11547165
2021-07-27,439.01,19.36,0.117601075
2021-07-28,438.83,18.31,0.117665792
2021-07-29,440.65,17.7,0.118123565
2021-07-30,438.51,18.24,0.119605263
2021-08-02,437.59,19.46,0.117334868
2021-08-03,441.15,18.04,0.120088956
2021-08-04,438.98,17.97,0.121294418
2021-08-05,441.76,17.28,0.117774096
2021-08-06,442.49,16.15,0.111722556
2021-08-09,442.13,16.72,0.111419244
2021-08-10,442.68,16.79,0.110373154
2021-08-11,443.78,16.06,0.110528636
2021-08-12,445.11,15.59,0.10965582
2021-08-13,445.92,15.45,0.10472081
2021-08-16,446.97,16.12,0.081915366
2021-08-17,444.04,17.91,0.074214291
2021-08-18,439.18,21.57,0.081386393
2021-08-19,439.86,21.67,0.081241572
2021-08-20,443.36,18.56,0.078324886
2021-08-23,447.26,17.15,0.08331934
2021-08-24,447.97,17.22,0.080906479
2021-08-25,448.91,16.79,0.080903059
2021-08-26,446.26,18.84,0.083566447
2021-08-27,450.25,16.39,0.085263842
2021-08-30,452.23,16.19,0.085055092
2021-08-31,451.56,16.48,0.081925294
2021-09-01,451.8,16.11,0.079148882
2021-09-02,453.19,16.41,0.077472198
2021-09-03,453.08,16.41,0.077642231
2021-09-07,451.46,18.14,0.078981694
2021-09-08,450.91,17.96,0.079406264
2021-09-09,448.98,18.8,0.081468459
2021-09-10,445.44,20.95,0.085935416
2021-09-13,446.58,19.37,0.086135186
2021-09-14,444.17,19.46,0.087889986
2021-09-15,447.88,18.18,0.089549165
2021-09-16,447.17,18.69,0.079810684
2021-09-17,441.4,20.81,0.087233001
2021-09-20,434.04,25.71,0.101731937
2021-09-21,433.63,24.36,0.095422226
2021-09-22,437.86,20.87,0.10263094
2021-09-23,443.18,18.63,0.112331907
2021-09-24,443.91,17.75,0.11072001
2021-09-27,442.64,18.76,0.105832034
2021-09-28,433.72,23.25,0.124822481
2021-09-29,434.45,22.56,0.125437826
2021-09-30,429.14,23.14,0.130115242
2021-10-01,434.24,21.15,0.138127722
2021-10-04,428.64,22.96,0.143325276
2021-10-05,433.1,21.3,0.150652938
2021-10-06,434.9,21,0.152162281
2021-10-07,438.66,19.54,0.155691557
2021-10-08,437.86,18.77,0.153720369
2021-10-11,434.69,20,0.154782597
2021-10-12,433.62,19.85,0.153926233
2021-10-13,435.18,18.64,0.150655129
2021-10-14,442.5,16.86,0.164097155
2021-10-15,445.87,16.3,0.162897541
2021-10-18,447.19,16.31,0.149430116
2021-10-19,450.64,15.7,0.150581161
2021-10-20,452.41,15.49,0.148069621
2021-10-21,453.59,15.01,0.142923347
2021-10-22,453.12,15.43,0.143135236
2021-10-25,455.55,15.24,0.142971319
2021-10-26,455.96,15.98,0.117596949
2021-10-27,453.94,16.98,0.120615204
2021-10-28,458.32,16.53,0.111236497
2021-10-29,459.25,16.26,0.106961924
2021-11-01,460.04,16.41,0.089471858
2021-11-02,461.9,16.03,0.085596294
2021-11-03,464.72,15.1,0.086334597
2021-11-04,466.91,15.44,0.084396086
2021-11-05,468.53,16.48,0.082295427
2021-11-08,468.93,17.22,0.07362737
2021-11-09,467.38,17.78,0.074923165
2021-11-10,463.62,18.73,0.086118705
2021-11-11,463.77,17.66,0.069007536
2021-11-12,467.27,16.29,0.068778322
2021-11-15,467.43,16.49,0.069140023
2021-11-16,469.28,16.37,0.066683872
2021-11-17,468.14,17.11,0.068270943
2021-11-18,469.73,17.59,0.068385475
2021-11-19,468.89,17.91,0.068569265
2021-11-22,467.57,19.17,0.069624948
2021-11-23,468.19,19.38,0.069610274
2021-11-24,469.44,18.58,0.065539638
2021-11-26,458.97,28.62,0.102794036
2021-11-29,464.6,22.96,0.11288562
2021-11-30,455.56,27.19,0.132260945
2021-12-01,450.5,31.12,0.137150839
2021-12-02,457.4,27.95,0.145415375
2021-12-03,453.42,30.67,0.1465108
2021-12-06,458.79,27.18,0.152906799
2021-12-07,468.28,21.89,0.171382894
2021-12-08,469.52,19.9,0.171246515
2021-12-09,466.35,21.58,0.170601648
2021-12-10,470.74,18.69,0.173753662
2021-12-13,466.57,20.31,0.175339033
2021-12-14,463.36,21.89,0.177282831
2021-12-15,470.6,19.29,0.186617253
2021-12-16,466.45,20.57,0.189080229
2021-12-17,459.87,21.57,0.191901261
2021-12-20,454.98,22.87,0.195535479
2021-12-21,463.06,21.01,0.20673254
2021-12-22,467.69,18.63,0.209980329
2021-12-23,470.6,17.96,0.210974592
2021-12-27,477.26,17.68,0.197440481
2021-12-28,476.87,17.54,0.19331159
2021-12-29,477.48,16.95,0.17766111
2021-12-30,476.16,17.33,0.170876472
2021-12-31,474.96,17.22,0.166531715
2022-01-03,477.71,16.6,0.162364369
2022-01-04,477.55,16.91,0.159264829
2022-01-05,468.38,19.73,0.161063119
2022-01-06,467.94,19.61,0.160740768
2022-01-07,466.09,18.76,0.159264629
2022-01-10,465.51,19.4,0.155393288
2022-01-11,469.75,18.41,0.155321
2022-01-12,471.02,17.62,0.152573896
2022-01-13,464.53,20.31,0.150465853
2022-01-14,464.72,19.19,0.14731276
2022-01-18,456.49,22.79,0.157269408
2022-01-19,451.75,23.85,0.155808019
2022-01-20,446.75,25.59,0.144528051
2022-01-21,437.98,28.85,0.149405736
2022-01-24,439.84,29.9,0.146989521
2022-01-25,434.47,31.16,0.135017076
2022-01-26,433.38,31.96,0.134851212
2022-01-27,431.24,30.49,0.132892734
2022-01-28,441.95,27.66,0.169080096
2022-01-31,449.91,24.83,0.187178397
2022-02-01,452.95,21.96,0.187498122
2022-02-02,457.35,22.09,0.192239311
2022-02-03,446.6,24.35,0.198904444
2022-02-04,448.7,23.22,0.200650844
2022-02-07,447.26,22.86,0.200608541
2022-02-08,450.94,21.44,0.204005645
2022-02-09,457.54,19.96,0.208567121
2022-02-10,449.32,23.91,0.216220726
2022-02-11,440.46,27.36,0.220290466
2022-02-14,439.02,28.33,0.219964762
2022-02-15,446.1,25.7,0.221242603
2022-02-16,446.6,24.29,0.218956175
2022-02-17,437.06,28.11,0.228157391
2022-02-18,434.23,27.75,0.219612649
2022-02-22,429.57,28.81,0.221857492
2022-02-23,421.95,31.02,0.227027656
2022-02-24,428.3,30.32,0.234355348
2022-02-25,437.75,27.59,0.2472067
2022-02-28,436.63,30.15,0.231102295
2022-03-01,429.98,33.32,0.224862055
2022-03-02,437.89,30.74,0.234875568
2022-03-03,435.71,30.48,0.231421892
2022-03-04,432.17,31.98,0.21766253
2022-03-07,419.43,36.45,0.237307411
2022-03-08,416.25,35.13,0.237711593
2022-03-09,427.41,32.45,0.256398875
2022-03-10,425.48,30.23,0.248267343
2022-03-11,420.07,30.75,0.244917147
2022-03-14,417,31.77,0.238479075
2022-03-15,426.17,29.83,0.253323474
2022-03-16,435.62,26.67,0.26029334
2022-03-17,441.07,25.67,0.26462874
2022-03-18,444.52,23.87,0.256275646
2022-03-21,444.39,23.53,0.254517331
2022-03-22,449.59,22.94,0.253000526
2022-03-23,443.8,23.57,0.247150595
2022-03-24,450.49,21.67,0.246759267
2022-03-25,452.69,20.81,0.235910889
2022-03-28,455.91,19.63,0.236035119
2022-03-29,461.55,18.9,0.228655399
2022-03-30,458.7,19.33,0.224198862
2022-03-31,451.64,20.56,0.23187551
2022-04-01,452.92,19.63,0.228920069
2022-04-04,456.8,18.57,0.19554262
2022-04-05,451.03,21.03,0.200594803
2022-04-06,446.52,22.1,0.189234196
2022-04-07,448.77,21.55,0.187656042
2022-04-08,447.57,21.16,0.179550635
2022-04-11,439.92,24.37,0.189902404
2022-04-12,438.29,24.26,0.177804529
2022-04-13,443.31,21.82,0.164388699
2022-04-14,437.79,22.7,0.165069453
2022-04-18,437.97,22.17,0.159057138
2022-04-19,445.04,21.37,0.169905931
2022-04-20,444.71,20.32,0.164635596
2022-04-21,438.06,22.68,0.167197272
2022-04-22,426.04,28.21,0.18310492
2022-04-25,428.51,27.02,0.18347628
2022-04-26,416.1,33.52,0.200287668
2022-04-27,417.27,31.6,0.192100029
2022-04-28,427.81,29.99,0.21903629
2022-04-29,412,33.4,0.244990482
2022-05-02,414.48,32.34,0.246087337
2022-05-03,416.38,29.25,0.244166441
2022-05-04,429.06,25.42,0.270660322
2022-05-05,413.81,31.2,0.294548488
2022-05-06,411.34,30.19,0.293095663
2022-05-09,398.17,34.75,0.309156668
2022-05-10,399.09,32.99,0.307473827
2022-05-11,392.75,32.56,0.310225174
2022-05-12,392.34,31.77,0.304517697
2022-05-13,401.72,28.87,0.321221876
2022-05-16,400.09,27.47,0.320882427
2022-05-17,408.32,26.1,0.324663271
2022-05-18,391.86,30.96,0.348719628
2022-05-19,389.46,29.35,0.347234776
2022-05-20,389.63,29.43,0.337740707
2022-05-23,396.92,28.48,0.34578071
2022-05-24,393.89,29.45,0.334085059
2022-05-25,397.37,28.37,0.336485997
2022-05-26,405.31,27.5,0.331710533
2022-05-27,415.26,25.72,0.319892079
2022-05-31,412.93,26.19,0.320145845
2022-06-01,409.59,25.69,0.320619659
2022-06-02,417.39,24.72,0.308505131
2022-06-03,410.54,24.79,0.286824902
2022-06-06,411.79,25.07,0.286343532
2022-06-07,415.74,24.02,0.261325835
2022-06-08,411.22,23.96,0.265361748
2022-06-09,401.44,26.09,0.273129107
2022-06-10,389.8,27.75,0.293555539
2022-06-13,375,34.02,0.309195554
2022-06-14,373.87,32.69,0.309191681
2022-06-15,379.2,29.62,0.30416184
2022-06-16,366.65,32.95,0.292584268
2022-06-17,365.86,31.13,0.293021139
2022-06-21,375.07,30.19,0.308597515
2022-06-22,374.39,28.95,0.299306846
2022-06-23,378.06,29.05,0.30153318
2022-06-24,390.08,27.23,0.320606914
2022-06-27,388.59,26.95,0.311319115
2022-06-28,380.65,28.36,0.3011747
2022-06-29,380.34,28.16,0.301274867
2022-06-30,377.25,28.71,0.30151787
